Fecha,Planta,Tratamiento,Altura planta (cm),Diametro tallo (mm),Clorofila (SPAD),Numero flores ,Numero frutos,Numero frutos cosechados ,Peso frutos cosechados (Kg),Perímetro (mm),Tamanno altura (mm),Frutos de 2da,pH_savia,K_savia (ppm),Ca_savia (ppm),Na_savia (ppm),NO3_savia (ppm),Conductividad_savia (mS/cm),Fosforo_savia (ppm),pH_suelo_Horiba,K_suelo_Horiba (ppm),Ca_suelo_Horiba (ppm),Na_suelo_Horiba (ppm),NO3_suelo_Horiba (ppm),Conductividad_suelo_Horiba (mS/cm),Fosforo_suelo_Hanna (ppm),Tamanno cintura (mm),7in1_Nitrogen[mg/kg],7in1_Phosphorus[mg/kg],7in1_Potasium[mg/kg],7in1_Ph[pH],7in1_Moisture[%RH],7in1_S_Temperature[C],7in1_Conductivity[uS/cm],Pynamometer_Radiation[W/m^2],Air_sensor_Temperature[C],Air_sensor_Humidity[%RH],RGB_capture,Tapo_capture,Parrot_capture,Tratamiento iniciado,7in1_Conductivity[mS/cm],Pynamometer_Radiation[W/m2],Cultivo,Laboratorio,Posicion_x,Posicion_y,x,y
2024-11-20,138,T23_N2P0K2,,,,,,3.0,0.526,215.0,74.3,0.0,,,,,,,,,,,,,,,68.43646549528903,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.4,13.2,5.4,13.2
2024-11-20,139,T20_N2P1K0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,6.29,29.6,23.9,38.0,17.1,23.3,78.9,1.0,1.0,5.0,Si,0.038,171.0,Tomatoes,Quindio,4.2,13.2,4.2,13.2
2024-11-20,140,T20_N2P1K0,,,,,,4.0,0.517,200.0,66.9,0.0,,,,,,,,,,,,,,,63.66182836771072,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,13.2,3.7,13.2
2024-11-20,141,T20_N2P1K0,,,,,,4.0,0.558,200.0,66.8,0.0,,,,,,,,,,,,,,,63.66182836771072,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.2,13.2,3.2,13.2
2024-11-20,142,T18_N1P2K2,,,,,,3.0,0.509,235.0,72.5,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,6.36,29.1,23.9,23.0,16.9,23.3,80.0,1.0,1.0,5.0,Si,0.023,169.0,Tomatoes,Quindio,2.0,13.2,2.0,13.2
2024-11-20,143,T18_N1P2K2,,,,,,1.0,0.098,180.0,61.0,0.0,,,,,,,,,,,,,,,57.29564553093965,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,13.2,1.5,13.2
2024-11-20,144,T18_N1P2K2,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.0,13.2,1.0,13.2
2024-11-20,145,T6_N0P1K1,,,,,,4.0,0.344,180.0,63.8,0.0,,,,,,,,,,,,,,,57.29564553093965,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.0,14.4,1.0,14.4
2024-11-20,146,T6_N0P1K1,,,,,,2.0,0.175,175.0,54.9,0.0,,,,,,,,,,,,,,,55.70409982174688,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,14.4,1.5,14.4
2024-11-20,147,T6_N0P1K1,,,,,,2.0,0.277,210.0,71.3,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,7.18,28.1,24.3,54.0,16.7,23.3,75.7,1.0,1.0,5.0,Si,0.054,167.0,Tomatoes,Quindio,2.0,14.4,2.0,14.4
2024-11-20,148,T17_N1P2K1,,,,,,2.0,0.483,250.0,66.0,0.0,,,,,,,,,,,,,,,79.5772854596384,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.2,14.4,3.2,14.4
2024-11-20,149,T17_N1P2K1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,14.4,3.7,14.4
2024-11-20,150,T17_N1P2K1,,,,,,1.0,0.286,260.0,85.0,0.0,,,,,,,,,,,,,,,82.76037687802393,,,,,,,,,,,,,,,,,Tomate ,Quindío,4.2,14.4,4.2,14.4
2024-11-20,151,T25_N2P1K2,,,,,,1.0,0.177,220.0,71.9,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.4,14.4,5.4,14.4
2024-11-20,152,T25_N2P1K2,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,14.4,5.9,14.4
2024-11-20,153,T25_N2P1K2,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,6.4,22.9,23.9,63.0,13.9,23.1,77.6,1.0,1.0,5.0,Si,0.063,139.0,Tomatoes,Quindio,6.4,14.4,6.4,14.4
2024-11-20,154,T29_BIO N1P1K1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,7.6,14.4,7.6,14.4
2024-11-20,155,T29_BIO N1P1K1,,,,,,5.0,0.571,210.0,70.0,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,14.4,8.1,14.4
2024-11-20,156,T29_BIO N1P1K1,,,,,,5.0,0.638,210.0,70.3,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,6.4,23.2,23.9,23.0,16.2,22.9,76.1,1.0,1.0,5.0,Si,0.023,162.0,Tomatoes,Quindio,8.6,14.4,8.6,14.4
2024-11-20,157,T2_N0P1K0,,,,,,1.0,0.154,215.0,70.0,0.0,,,,,,,,,,,,,,,68.43646549528903,,,,6.6,29.8,23.5,17.0,16.8,22.9,78.2,1.0,1.0,5.0,Si,0.017,168.0,Tomatoes,Quindio,8.6,15.6,8.6,15.6
2024-11-20,158,T2_N0P1K0,,,,,,3.0,0.486,210.0,68.9,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,15.6,8.1,15.6
2024-11-20,159,T2_N0P1K0,,,,,,1.0,0.123,195.0,66.1,0.0,,,,,,,,,,,,,,,62.070282658517954,,,,,,,,,,,,,,,,,Tomate ,Quindío,7.6,15.6,7.6,15.6
2024-11-20,160,T19_N2P0K0,,,,,,3.0,0.436,220.0,66.0,3.0,,,,,,,,,,,,,,,70.0280112044818,,,,6.36,25.9,23.5,170.0,19.7,22.9,78.7,1.0,1.0,5.0,Si,0.17,197.0,Tomatoes,Quindio,6.4,15.6,6.4,15.6
2024-11-20,161,T19_N2P0K0,,,,,,1.0,0.16,220.0,65.0,3.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,15.6,5.9,15.6
2024-11-20,162,T19_N2P0K0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.4,15.6,5.4,15.6
2024-11-20,163,T8_N0P2K1,,,,,,2.0,0.252,195.0,68.3,0.0,,,,,,,,,,,,,,,62.070282658517954,,,,6.47,31.6,23.5,181.0,36.0,23.1,78.8,1.0,1.0,5.0,Si,0.181,360.0,Tomatoes,Quindio,4.2,15.6,4.2,15.6
2024-11-20,164,T8_N0P2K1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,15.6,3.7,15.6
2024-11-20,165,T8_N0P2K1,,,,,,2.0,0.146,165.0,56.0,0.0,,,,,,,,,,,,,,,52.52100840336134,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.2,15.6,3.2,15.6
2024-11-20,166,T15_N1P1K1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,6.33,36.3,23.5,162.0,27.9,23.4,75.7,1.0,1.0,5.0,Si,0.162,279.0,Tomatoes,Quindio,2.0,15.6,2.0,15.6
2024-11-20,167,T15_N1P1K1,,,,,,4.0,0.597,205.0,68.9,0.0,,,,,,,,,,,,,,,65.25337407690348,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,15.6,1.5,15.6
2024-11-20,168,T15_N1P1K1,,,,,,2.0,0.315,215.0,59.5,0.0,,,,,,,,,,,,,,,68.43646549528903,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.0,15.6,1.0,15.6
2024-11-20,169,T24_N2P1K1,,,,,,3.0,0.375,210.0,68.5,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.0,16.8,1.0,16.8
2024-11-20,170,T24_N2P1K1,,,,,,1.0,0.164,220.0,66.3,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,16.8,1.5,16.8
2024-11-20,171,T24_N2P1K1,,,51.9,11.0,1.0,3.0,0.623,225.0,67.0,0.0,,,,,,,,7.1,34.0,38.0,2.0,13.0,0.16,,71.61955691367456,,,,6.34,46.0,23.9,141.0,38.7,23.7,79.5,1.0,1.0,5.0,Si,0.141,387.0,Tomatoes,Quindio,2.0,16.8,2.0,16.8
2024-11-20,172,T11_N1P1K0,,,,,,4.0,0.672,225.0,70.0,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.2,16.8,3.2,16.8
2024-11-20,173,T11_N1P1K0,,,,,,2.0,0.313,210.0,68.0,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,16.8,3.7,16.8
2024-11-20,174,T11_N1P1K0,,,,,,1.0,0.174,205.0,80.0,0.0,,,,,,,,,,,,,,,65.25337407690348,,,,6.7,36.8,23.5,279.0,25.9,23.0,79.0,1.0,1.0,5.0,Si,0.279,259.0,Tomatoes,Quindio,4.2,16.8,4.2,16.8
2024-11-20,175,T27_N2P2K2,,,,,,6.0,1.116,235.0,76.3,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.4,16.8,5.4,16.8
2024-11-20,176,T27_N2P2K2,,,,,,2.0,0.299,205.0,70.0,0.0,,,,,,,,,,,,,,,65.25337407690348,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,16.8,5.9,16.8
2024-11-20,177,T27_N2P2K2,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,6.33,27.5,23.5,104.0,17.1,22.9,77.6,1.0,1.0,5.0,Si,0.104,171.0,Tomatoes,Quindio,6.4,16.8,6.4,16.8
2024-11-20,178,T4_N0P0K1,,,,,,4.0,0.508,210.0,75.0,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,7.6,16.8,7.6,16.8
2024-11-20,179,T4_N0P0K1,,,,,,2.0,0.204,185.0,59.0,0.0,,,,,,,,,,,,,,,58.88719124013242,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,16.8,8.1,16.8
2024-11-20,180,T4_N0P0K1,,,,,,4.0,0.688,180.0,64.0,0.0,,,,,,,,,,,,,,,57.29564553093965,,,,6.57,36.5,23.5,104.0,17.5,22.9,78.9,1.0,1.0,5.0,Si,0.104,175.0,Tomatoes,Quindio,8.6,16.8,8.6,16.8
2024-11-27,1,T27_N2P2K2,,,,,,7.0,0.917,215.0,70.5,2.0,,,,,,,,,,,,,,,68.43646549528903,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.0,0.0,1.0,0.0
2024-11-27,2,T27_N2P2K2,,,,,,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,0.0,1.5,0.0
2024-11-27,3,T27_N2P2K2,,,,,,5.0,0.558,195.0,70.3,0.0,,,,,,,,,,,,,,,62.070282658517954,,,,6.2,35.7,27.6,134.0,13.1,27.9,63.6,1.0,1.0,5.0,Si,0.134,131.0,Tomatoes,Quindio,2.0,0.0,2.0,0.0
2024-11-27,4,T24_N2P1K1,,,,,,3.0,0.602,200.0,60.4,1.0,,,,,,,,,,,,,,,63.66182836771072,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.2,0.0,3.2,0.0
2024-11-27,5,T24_N2P1K1,,,,,,2.0,0.255,200.0,60.2,1.0,,,,,,,,,,,,,,,63.66182836771072,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,0.0,3.7,0.0
2024-11-27,6,T24_N2P1K1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,6.37,28.0,27.2,45.0,14.3,27.7,63.8,1.0,1.0,5.0,Si,0.045,143.0,Tomatoes,Quindio,4.2,0.0,4.2,0.0
2024-11-27,7,T4_N0P0K1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.4,0.0,5.4,0.0
2024-11-27,8,T4_N0P0K1,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,0.0,5.9,0.0
2024-11-27,9,T4_N0P0K1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,6.11,46.8,27.2,58.0,14.3,27.3,65.0,1.0,1.0,5.0,Si,0.058,143.0,Tomatoes,Quindio,6.4,0.0,6.4,0.0
2024-11-27,10,T15_N1P1K1,,,,,,4.0,0.432,190.0,60.1,0.0,,,,,,,,,,,,,,,60.47873694932519,,,,,,,,,,,,,,,,,Tomate ,Quindío,7.6,0.0,7.6,0.0
2024-11-27,11,T15_N1P1K1,,,,,,2.0,0.223,180.0,60.0,0.0,,,,,,,,,,,,,,,57.29564553093965,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,0.0,8.1,0.0
2024-11-27,12,T15_N1P1K1,,,55.5,13.0,4.0,2.0,0.301,205.0,70.2,0.0,5.33,3400.0,190.0,53.0,300.0,7.99,,6.74,9.0,13.0,5.0,31.0,0.08,,65.25337407690348,,,,6.33,41.8,27.6,65.0,13.2,26.8,68.4,1.0,1.0,5.0,Si,0.065,132.0,Tomatoes,Quindio,8.6,0.0,8.6,0.0
2024-11-27,13,T9_N0P2K2,,,,,,2.0,0.273,210.0,60.1,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,6.29,39.5,27.6,68.0,13.9,26.6,66.9,1.0,1.0,5.0,Si,0.068,139.0,Tomatoes,Quindio,8.6,1.2,8.6,1.2
2024-11-27,14,T9_N0P2K2,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,1.2,8.1,1.2
2024-11-27,15,T9_N0P2K2,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,7.6,1.2,7.6,1.2
2024-11-27,16,T13_N1P0K1,,,,,,2.0,0.436,230.0,70.4,4.0,,,,,,,,,,,,,,,73.21110262286733,,,,6.17,25.1,27.2,164.0,13.4,27.2,66.2,1.0,1.0,5.0,Si,0.164,134.0,Tomatoes,Quindio,6.4,1.2,6.4,1.2
2024-11-27,17,T13_N1P0K1,,,,,,1.0,0.155,205.0,70.1,0.0,,,,,,,,,,,,,,,65.25337407690348,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,1.2,5.9,1.2
2024-11-27,18,T13_N1P0K1,,,,,,1.0,0.149,210.0,70.0,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.4,1.2,5.4,1.2
2024-11-27,19,T22_N2P0K1,,,,,,1.0,0.074,160.0,50.7,1.0,,,,,,,,,,,,,,,50.92946269416858,,,,6.15,24.0,27.2,75.0,14.3,27.5,65.8,1.0,1.0,5.0,Si,0.075,143.0,Tomatoes,Quindio,4.2,1.2,4.2,1.2
2024-11-27,20,T22_N2P0K1,,,,,,6.0,0.932,225.0,70.7,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,1.2,3.7,1.2
2024-11-27,21,T22_N2P0K1,,,,,,2.0,0.243,180.0,60.9,1.0,,,,,,,,,,,,,,,57.29564553093965,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.2,1.2,3.2,1.2
2024-11-27,22,T10_N1P0K0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,6.11,42.3,27.6,93.0,16.2,28.2,59.8,1.0,1.0,5.0,Si,0.093,162.0,Tomatoes,Quindio,2.0,1.2,2.0,1.2
2024-11-27,23,T10_N1P0K0,,,,,,3.0,0.486,215.0,70.1,0.0,,,,,,,,,,,,,,,68.43646549528903,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,1.2,1.5,1.2
2024-11-27,24,T10_N1P0K0,,,,,,3.0,0.355,190.0,50.8,1.0,,,,,,,,,,,,,,,60.47873694932519,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.0,1.2,1.0,1.2
2024-11-27,25,T28_BIO-N0P0K0,,,,,,1.0,0.131,190.0,60.8,0.0,,,,,,,,,,,,,,,60.47873694932519,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.0,2.4,1.0,2.4
2024-11-27,26,T28_BIO-N0P0K0,,,,,,2.0,0.242,200.0,60.5,0.0,,,,,,,,,,,,,,,63.66182836771072,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,2.4,1.5,2.4
2024-11-27,27,T28_BIO-N0P0K0,,,,,,2.0,0.221,190.0,60.2,0.0,,,,,,,,,,,,,,,60.47873694932519,,,,6.25,31.2,27.6,129.0,15.4,29.0,61.8,1.0,1.0,5.0,Si,0.129,154.0,Tomatoes,Quindio,2.0,2.4,2.0,2.4
2024-11-27,28,T12_N1P2K0,,,,,,3.0,0.372,205.0,70.0,1.0,,,,,,,,,,,,,,,65.25337407690348,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.2,2.4,3.2,2.4
2024-11-27,29,T12_N1P2K0,,,,,,1.0,0.06,160.0,50.5,2.0,,,,,,,,,,,,,,,50.92946269416858,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,2.4,3.7,2.4
2024-11-27,30,T12_N1P2K0,,,,,,4.0,0.556,210.0,70.2,1.0,,,,,,,,,,,,,,,66.84491978609626,,,,6.22,50.6,29.2,106.0,15.4,29.4,58.7,1.0,1.0,5.0,Si,0.106,154.0,Tomatoes,Quindio,4.2,2.4,4.2,2.4
2024-11-27,31,T26_N2P2K1,,,,,,4.0,0.514,210.0,60.5,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.4,2.4,5.4,2.4
2024-11-27,32,T26_N2P2K1,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,2.4,5.9,2.4
2024-11-27,33,T26_N2P2K1,,,,,,2.0,0.132,175.0,50.6,1.0,,,,,,,,,,,,,,,55.70409982174688,,,,6.28,41.9,28.0,152.0,25.5,29.9,59.7,1.0,1.0,5.0,Si,0.152,255.0,Tomatoes,Quindio,6.4,2.4,6.4,2.4
2024-11-27,34,T16_N1P1K2,,,,,,3.0,0.328,205.0,60.2,7.0,,,,,,,,,,,,,,,65.25337407690348,,,,,,,,,,,,,,,,,Tomate ,Quindío,7.6,2.4,7.6,2.4
2024-11-27,35,T16_N1P1K2,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,2.4,8.1,2.4
2024-11-27,36,T16_N1P1K2,,,,,,6.0,0.729,200.0,60.4,0.0,,,,,,,,,,,,,,,63.66182836771072,,,,6.32,32.3,28.7,117.0,42.4,30.1,57.0,1.0,1.0,5.0,Si,0.117,424.0,Tomatoes,Quindio,8.6,2.4,8.6,2.4
2024-11-27,37,T1_N0P0K0,,,,,,4.0,0.442,205.0,70.4,0.0,,,,,,,,,,,,,,,65.25337407690348,,,,6.35,35.2,27.6,212.0,27.9,30.4,55.9,1.0,1.0,5.0,Si,0.212,279.0,Tomatoes,Quindio,8.6,3.6,8.6,3.6
2024-11-27,38,T1_N0P0K0,,,,,,2.0,0.193,175.0,50.5,2.0,,,,,,,,,,,,,,,55.70409982174688,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,3.6,8.1,3.6
2024-11-27,39,T1_N0P0K0,,,,,,1.0,0.109,190.0,50.8,2.0,,,,,,,,,,,,,,,60.47873694932519,,,,,,,,,,,,,,,,,Tomate ,Quindío,7.6,3.6,7.6,3.6
2024-11-27,40,T14_N1P0K2,,,,,,3.0,0.44,200.0,60.7,0.0,,,,,,,,,,,,,,,63.66182836771072,,,,6.12,46.0,28.8,76.0,28.0,30.0,56.9,1.0,1.0,5.0,Si,0.076,280.0,Tomatoes,Quindio,6.4,3.6,6.4,3.6
2024-11-27,41,T14_N1P0K2,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,3.6,5.9,3.6
2024-11-27,42,T14_N1P0K2,,,,,,2.0,0.171,175.0,50.7,0.0,,,,,,,,,,,,,,,55.70409982174688,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.4,3.6,5.4,3.6
2024-11-27,43,T7_N0P1K2,,,,,,1.0,0.033,195.0,60.8,0.0,,,,,,,,,,,,,,,62.070282658517954,,,,6.21,26.6,27.6,57.0,17.4,29.7,57.8,1.0,1.0,5.0,Si,0.057,174.0,Tomatoes,Quindio,4.2,3.6,4.2,3.6
2024-11-27,44,T7_N0P1K2,,,,,,1.0,0.088,180.0,50.8,0.0,,,,,,,,,,,,,,,57.29564553093965,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,3.6,3.7,3.6
2024-11-27,45,T7_N0P1K2,,,,,,6.0,0.763,200.0,70.1,0.0,,,,,,,,,,,,,,,63.66182836771072,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.2,3.6,3.2,3.6
2024-11-27,46,T3_N0P2K0,,,,,,1.0,0.105,160.0,60.7,0.0,,,,,,,,,,,,,,,50.92946269416858,,,,6.16,33.6,27.6,46.0,15.2,28.6,58.4,1.0,1.0,5.0,Si,0.046,152.0,Tomatoes,Quindio,2.0,3.6,2.0,3.6
2024-11-27,47,T3_N0P2K0,,,,,,1.0,0.081,165.0,50.7,0.0,,,,,,,,,,,,,,,52.52100840336134,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,3.6,1.5,3.6
2024-11-27,48,T3_N0P2K0,,,,,,1.0,0.102,195.0,60.0,0.0,,,,,,,,,,,,,,,62.070282658517954,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.0,3.6,1.0,3.6
2024-11-27,49,T23_N2P0K2,,,,,,3.0,0.287,185.0,60.3,1.0,,,,,,,,,,,,,,,58.88719124013242,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.0,4.8,1.0,4.8
2024-11-27,50,T23_N2P0K2,,,,,,3.0,0.411,210.0,60.7,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,4.8,1.5,4.8
2024-11-27,51,T23_N2P0K2,,,,,,2.0,0.314,205.0,70.2,0.0,,,,,,,,,,,,,,,65.25337407690348,,,,6.31,40.4,28.8,212.0,65.8,29.9,60.4,1.0,1.0,5.0,Si,0.212,658.0,Tomatoes,Quindio,2.0,4.8,2.0,4.8
2024-11-27,52,T21_N2P2K0,,,,,,3.0,0.381,205.0,60.3,1.0,,,,,,,,,,,,,,,65.25337407690348,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.2,4.8,3.2,4.8
2024-11-27,53,T21_N2P2K0,,,,,,2.0,0.301,220.0,60.5,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,4.8,3.7,4.8
2024-11-27,54,T21_N2P2K0,,,63.9,9.0,1.0,1.0,0.14,220.0,60.7,0.0,5.2,3200.0,480.0,49.0,380.0,8.89,,7.26,5.0,9.0,1.0,18.0,0.06,,70.0280112044818,,,,6.21,42.2,29.6,67.0,80.3,31.5,52.5,1.0,1.0,5.0,Si,0.067,803.0,Tomatoes,Quindio,4.2,4.8,4.2,4.8
2024-11-27,55,T5_N0P0K2,,,,,,2.0,0.263,200.0,60.5,1.0,,,,,,,,,,,,,,,63.66182836771072,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.4,4.8,5.4,4.8
2024-11-27,56,T5_N0P0K2,,,,,,4.0,0.538,205.0,60.8,0.0,,,,,,,,,,,,,,,65.25337407690348,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,4.8,5.9,4.8
2024-11-27,57,T5_N0P0K2,,,,,,1.0,0.24,235.0,70.6,3.0,,,,,,,,,,,,,,,74.8026483320601,,,,6.14,29.5,28.8,79.0,67.3,32.2,55.4,1.0,1.0,5.0,Si,0.079,673.0,Tomatoes,Quindio,6.4,4.8,6.4,4.8
2024-11-27,58,T30_BIO N2P2K2,,,,,,4.0,0.34,185.0,60.4,0.0,,,,,,,,,,,,,,,58.88719124013242,,,,,,,,,,,,,,,,,Tomate ,Quindío,7.6,4.8,7.6,4.8
2024-11-27,59,T30_BIO N2P2K2,,,,,,1.0,0.084,205.0,60.0,0.0,,,,,,,,,,,,,,,65.25337407690348,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,4.8,8.1,4.8
2024-11-27,60,T30_BIO N2P2K2,,,,,,2.0,0.175,170.0,60.0,0.0,,,,,,,,,,,,,,,54.112554112554115,,,,6.21,47.5,26.8,91.0,26.6,31.4,49.1,1.0,1.0,5.0,Si,0.091,266.0,Tomatoes,Quindio,8.6,4.8,8.6,4.8
2024-11-27,61,T20_N2P1K0,,,,,,3.0,0.472,205.0,60.8,0.0,,,,,,,,,,,,,,,65.25337407690348,,,,6.16,43.9,27.2,51.0,28.1,30.8,54.2,1.0,1.0,5.0,Si,0.051,281.0,Tomatoes,Quindio,8.6,6.0,8.6,6.0
2024-11-27,62,T20_N2P1K0,,,,,,2.0,0.273,200.0,60.6,0.0,,,,,,,,,,,,,,,63.66182836771072,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,6.0,8.1,6.0
2024-11-27,63,T20_N2P1K0,,,,,,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,7.6,6.0,7.6,6.0
2024-11-27,64,T18_N1P2K2,,,,,,1.0,0.081,175.0,60.3,0.0,,,,,,,,,,,,,,,55.70409982174688,,,,5.98,43.6,29.6,127.0,67.8,32.8,52.8,1.0,1.0,5.0,Si,0.127,678.0,Tomatoes,Quindio,6.4,6.0,6.4,6.0
2024-11-27,65,T18_N1P2K2,,,,,,3.0,0.555,210.0,60.4,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,6.0,5.9,6.0
2024-11-27,66,T18_N1P2K2,,,,,,3.0,0.36,210.0,60.6,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.4,6.0,5.4,6.0
