Fecha,Tratamiento,Altura planta (cm),Clorofila (SPAD),Numero flores ,Numero frutos cosechados ,Peso frutos cosechados (Kg),Tamanno altura (mm),pH_savia,K_savia (ppm),Ca_savia (ppm),Na_savia (ppm),NO3_savia (ppm),Conductividad_savia (mS/cm),pH_suelo_Horiba,K_suelo_Horiba (ppm),Ca_suelo_Horiba (ppm),Na_suelo_Horiba (ppm),NO3_suelo_Horiba (ppm),Conductividad_suelo_Horiba (mS/cm),Tamanno cintura (mm),7in1_Ph[pH],7in1_Moisture[%RH],7in1_S_Temperature[C],Air_sensor_Temperature[C],Air_sensor_Humidity[%RH],Tratamiento iniciado,7in1_Conductivity[mS/cm],Pynamometer_Radiation[W/m2],N,P,K,Año,Mes,Día,Tratamiento_num
2024-11-20,T16_N1P1K2,,,,2.0,0.226,65.0,,,,,,,,,,,,,63.66182836771072,6.32,28.1,23.2,24.7,75.0,Si,0.33,150.0,1,1,2,2024,11,20,16.0
2024-11-20,T10_N1P0K0,,,,2.0,0.321,67.0,,,,,,,,,,,,,63.66182836771072,,,,,,,,,1,0,0,2024,11,20,10.0
2024-11-20,T10_N1P0K0,,,,1.0,0.226,73.1,,,,,,,,,,,,,7.48026483320601,,,,,,,,,1,0,0,2024,11,20,10.0
2024-11-20,T10_N1P0K0,,,,1.0,0.114,69.0,,,,,,,,,,,,,60.47873694932519,6.48,33.3,23.1,24.3,77.4,Si,0.032,157.0,1,0,0,2024,11,20,10.0
2024-11-20,T22_N2P0K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,2,0,1,2024,11,20,22.0
2024-11-20,T22_N2P0K1,,,,1.0,0.157,68.1,,,,,,,,,,,,,68.43646549528903,,,,,,,,,2,0,1,2024,11,20,22.0
2024-11-20,T22_N2P0K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.45,43.6,23.1,23.8,78.1,Si,0.217,252.0,2,0,1,2024,11,20,22.0
2024-11-20,T12_N1P2K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.46,27.1,23.5,23.8,76.7,Si,0.041,267.0,1,2,0,2024,11,20,12.0
2024-11-20,T12_N1P2K0,,,,2.0,0.26,69.0,,,,,,,,,,,,,60.47873694932519,,,,,,,,,1,2,0,2024,11,20,12.0
2024-11-20,T12_N1P2K0,,,,5.0,0.798,76.0,,,,,,,,,,,,,65.25337407690348,,,,,,,,,1,2,0,2024,11,20,12.0
2024-11-20,T28_BIO-N0P0K0,,,,3.0,0.617,74.9,,,,,,,,,,,,,70.0280112044818,6.56,20.6,24.3,23.7,78.6,Si,0.019,160.0,0,0,0,2024,11,20,28.0
2024-11-20,T28_BIO-N0P0K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,0,0,2024,11,20,28.0
2024-11-20,T28_BIO-N0P0K0,,,,3.0,0.298,69.3,,,,,,,,,,,,,55.70409982174688,,,,,,,,,0,0,0,2024,11,20,28.0
2024-11-20,T1_N0P0K0,,,,5.0,0.948,75.9,,,,,,,,,,,,,70.0280112044818,6.54,29.8,23.9,23.6,78.7,Si,0.029,157.0,0,0,0,2024,11,20,1.0
2024-11-20,T1_N0P0K0,,,,2.0,0.304,66.0,,,,,,,,,,,,,66.84491978609626,,,,,,,,,0,0,0,2024,11,20,1.0
2024-11-20,T1_N0P0K0,,,,3.0,0.373,58.0,,,,,,,,,,,,,54.11255411255412,,,,,,,,,0,0,0,2024,11,20,1.0
2024-11-20,T14_N1P0K2,,,,1.0,0.096,68.5,,,,,,,,,,,,,57.29564553093965,6.45,21.9,24.3,23.4,77.3,Si,0.033,139.0,1,0,2,2024,11,20,14.0
2024-11-20,T14_N1P0K2,,,,1.0,0.211,72.0,,,,,,,,,,,,,77.98573975044563,,,,,,,,,1,0,2,2024,11,20,14.0
2024-11-20,T14_N1P0K2,,,,5.0,0.649,63.0,,,,,,,,,,,,,6.684491978609626,,,,,,,,,1,0,2,2024,11,20,14.0
2024-11-20,T5_N0P0K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,0,2,2024,11,20,5.0
2024-11-20,T5_N0P0K2,,,,1.0,0.175,71.5,,,,,,,,,,,,,73.21110262286733,,,,,,,,,0,0,2,2024,11,20,5.0
2024-11-20,T5_N0P0K2,,,,1.0,0.149,66.5,,,,,,,,,,,,,66.84491978609626,6.01,23.2,24.3,23.4,80.1,Si,0.033,146.0,0,0,2,2024,11,20,5.0
2024-11-20,T30_BIO N2P2K2,,,,4.0,0.484,66.0,,,,,,,,,,,,,65.25337407690348,,,,,,,,,2,2,2,2024,11,20,30.0
2024-11-20,T30_BIO N2P2K2,,,,3.0,0.353,65.0,,,,,,,,,,,,,57.29564553093965,,,,,,,,,2,2,2,2024,11,20,30.0
2024-11-20,T30_BIO N2P2K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.52,29.9,23.9,23.5,78.5,Si,0.018,160.0,2,2,2,2024,11,20,30.0
2024-11-20,T3_N0P2K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,2,0,2024,11,20,3.0
2024-11-20,T3_N0P2K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,2,0,2024,11,20,3.0
2024-11-20,T3_N0P2K0,,,,1.0,0.131,68.5,,,,,,,,,,,,,63.66182836771072,6.35,26.4,24.3,23.7,77.7,Si,0.028,183.0,0,2,0,2024,11,20,3.0
2024-11-20,T7_N0P1K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,1,2,2024,11,20,7.0
2024-11-20,T7_N0P1K2,,,,1.0,0.143,61.0,,,,,,,,,,,,,70.0280112044818,,,,,,,,,0,1,2,2024,11,20,7.0
2024-11-20,T7_N0P1K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.58,31.9,23.9,23.8,78.0,Si,0.08,270.0,0,1,2,2024,11,20,7.0
2024-11-20,T21_N2P2K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,2,2,0,2024,11,20,21.0
2024-11-20,T21_N2P2K0,,,,2.0,0.232,61.3,,,,,,,,,,,,,60.47873694932519,,,,,,,,,2,2,0,2024,11,20,21.0
2024-11-20,T21_N2P2K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,2,2,0,2024,11,20,21.0
2024-11-20,T23_N2P0K2,,,,2.0,0.353,68.0,,,,,,,,,,,,,71.61955691367456,6.35,28.5,23.9,23.2,80.0,Si,0.045,153.0,2,0,2,2024,11,20,23.0
2024-11-20,T23_N2P0K2,,,,2.0,0.258,62.0,,,,,,,,,,,,,65.25337407690348,,,,,,,,,2,0,2,2024,11,20,23.0
2024-11-20,T23_N2P0K2,,,,3.0,0.526,74.3,,,,,,,,,,,,,68.43646549528903,,,,,,,,,2,0,2,2024,11,20,23.0
2024-11-20,T20_N2P1K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.29,29.6,23.9,23.3,78.9,Si,0.038,171.0,2,1,0,2024,11,20,20.0
2024-11-20,T20_N2P1K0,,,,4.0,0.517,66.9,,,,,,,,,,,,,63.66182836771072,,,,,,,,,2,1,0,2024,11,20,20.0
2024-11-20,T20_N2P1K0,,,,4.0,0.558,66.8,,,,,,,,,,,,,63.66182836771072,,,,,,,,,2,1,0,2024,11,20,20.0
2024-11-20,T18_N1P2K2,,,,3.0,0.509,72.5,,,,,,,,,,,,,74.8026483320601,6.36,29.1,23.9,23.3,80.0,Si,0.023,169.0,1,2,2,2024,11,20,18.0
2024-11-20,T18_N1P2K2,,,,1.0,0.098,61.0,,,,,,,,,,,,,57.29564553093965,,,,,,,,,1,2,2,2024,11,20,18.0
2024-11-20,T18_N1P2K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,1,2,2,2024,11,20,18.0
2024-11-20,T6_N0P1K1,,,,4.0,0.344,63.8,,,,,,,,,,,,,57.29564553093965,,,,,,,,,0,1,1,2024,11,20,6.0
2024-11-20,T6_N0P1K1,,,,2.0,0.175,54.9,,,,,,,,,,,,,55.70409982174688,,,,,,,,,0,1,1,2024,11,20,6.0
2024-11-20,T6_N0P1K1,,,,2.0,0.277,71.3,,,,,,,,,,,,,66.84491978609626,7.18,28.1,24.3,23.3,75.7,Si,0.054,167.0,0,1,1,2024,11,20,6.0
2024-11-20,T17_N1P2K1,,,,2.0,0.483,66.0,,,,,,,,,,,,,79.5772854596384,,,,,,,,,1,2,1,2024,11,20,17.0
2024-11-20,T17_N1P2K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,1,2,1,2024,11,20,17.0
2024-11-20,T17_N1P2K1,,,,1.0,0.286,85.0,,,,,,,,,,,,,82.76037687802393,,,,,,,,,1,2,1,2024,11,20,17.0
2024-11-20,T25_N2P1K2,,,,1.0,0.177,71.9,,,,,,,,,,,,,70.0280112044818,,,,,,,,,2,1,2,2024,11,20,25.0
2024-11-20,T25_N2P1K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,2,1,2,2024,11,20,25.0
2024-11-20,T25_N2P1K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.4,22.9,23.9,23.1,77.6,Si,0.063,139.0,2,1,2,2024,11,20,25.0
2024-11-20,T29_BIO N1P1K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,1,1,1,2024,11,20,29.0
2024-11-20,T29_BIO N1P1K1,,,,5.0,0.571,70.0,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,1,1,2024,11,20,29.0
2024-11-20,T29_BIO N1P1K1,,,,5.0,0.638,70.3,,,,,,,,,,,,,66.84491978609626,6.4,23.2,23.9,22.9,76.1,Si,0.023,162.0,1,1,1,2024,11,20,29.0
2024-11-20,T2_N0P1K0,,,,1.0,0.154,70.0,,,,,,,,,,,,,68.43646549528903,6.6,29.8,23.5,22.9,78.2,Si,0.017,168.0,0,1,0,2024,11,20,2.0
2024-11-20,T2_N0P1K0,,,,3.0,0.486,68.9,,,,,,,,,,,,,66.84491978609626,,,,,,,,,0,1,0,2024,11,20,2.0
2024-11-20,T2_N0P1K0,,,,1.0,0.123,66.1,,,,,,,,,,,,,62.070282658517954,,,,,,,,,0,1,0,2024,11,20,2.0
2024-11-20,T19_N2P0K0,,,,3.0,0.436,66.0,,,,,,,,,,,,,70.0280112044818,6.36,25.9,23.5,22.9,78.7,Si,0.17,197.0,2,0,0,2024,11,20,19.0
2024-11-20,T19_N2P0K0,,,,1.0,0.16,65.0,,,,,,,,,,,,,70.0280112044818,,,,,,,,,2,0,0,2024,11,20,19.0
2024-11-20,T19_N2P0K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,2,0,0,2024,11,20,19.0
2024-11-20,T8_N0P2K1,,,,2.0,0.252,68.3,,,,,,,,,,,,,62.070282658517954,6.47,31.6,23.5,23.1,78.8,Si,0.181,360.0,0,2,1,2024,11,20,8.0
2024-11-20,T8_N0P2K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,2,1,2024,11,20,8.0
2024-11-20,T8_N0P2K1,,,,2.0,0.146,56.0,,,,,,,,,,,,,52.52100840336134,,,,,,,,,0,2,1,2024,11,20,8.0
2024-11-20,T15_N1P1K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.33,36.3,23.5,23.4,75.7,Si,0.162,279.0,1,1,1,2024,11,20,15.0
2024-11-20,T15_N1P1K1,,,,4.0,0.597,68.9,,,,,,,,,,,,,65.25337407690348,,,,,,,,,1,1,1,2024,11,20,15.0
2024-11-20,T15_N1P1K1,,,,2.0,0.315,59.5,,,,,,,,,,,,,68.43646549528903,,,,,,,,,1,1,1,2024,11,20,15.0
2024-11-20,T24_N2P1K1,,,,3.0,0.375,68.5,,,,,,,,,,,,,66.84491978609626,,,,,,,,,2,1,1,2024,11,20,24.0
2024-11-20,T24_N2P1K1,,,,1.0,0.164,66.3,,,,,,,,,,,,,70.0280112044818,,,,,,,,,2,1,1,2024,11,20,24.0
2024-11-20,T24_N2P1K1,,51.9,11.0,3.0,0.623,67.0,,,,,,,7.1,34.0,38.0,2.0,13.0,0.16,71.61955691367456,6.34,46.0,23.9,23.7,79.5,Si,0.141,387.0,2,1,1,2024,11,20,24.0
2024-11-20,T11_N1P1K0,,,,4.0,0.672,70.0,,,,,,,,,,,,,71.61955691367456,,,,,,,,,1,1,0,2024,11,20,11.0
2024-11-20,T11_N1P1K0,,,,2.0,0.313,68.0,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,1,0,2024,11,20,11.0
2024-11-20,T11_N1P1K0,,,,1.0,0.174,80.0,,,,,,,,,,,,,65.25337407690348,6.7,36.8,23.5,23.0,79.0,Si,0.279,259.0,1,1,0,2024,11,20,11.0
2024-11-20,T27_N2P2K2,,,,6.0,1.116,76.3,,,,,,,,,,,,,74.8026483320601,,,,,,,,,2,2,2,2024,11,20,27.0
2024-11-20,T27_N2P2K2,,,,2.0,0.299,70.0,,,,,,,,,,,,,65.25337407690348,,,,,,,,,2,2,2,2024,11,20,27.0
2024-11-20,T27_N2P2K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.33,27.5,23.5,22.9,77.6,Si,0.104,171.0,2,2,2,2024,11,20,27.0
2024-11-20,T4_N0P0K1,,,,4.0,0.508,75.0,,,,,,,,,,,,,66.84491978609626,,,,,,,,,0,0,1,2024,11,20,4.0
2024-11-20,T4_N0P0K1,,,,2.0,0.204,59.0,,,,,,,,,,,,,58.88719124013242,,,,,,,,,0,0,1,2024,11,20,4.0
2024-11-20,T4_N0P0K1,,,,4.0,0.688,64.0,,,,,,,,,,,,,57.29564553093965,6.57,36.5,23.5,22.9,78.9,Si,0.104,175.0,0,0,1,2024,11,20,4.0
2024-11-27,T27_N2P2K2,,,,7.0,0.917,70.5,,,,,,,,,,,,,68.43646549528903,,,,,,,,,2,2,2,2024,11,27,27.0
2024-11-27,T27_N2P2K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,2,2,2,2024,11,27,27.0
2024-11-27,T27_N2P2K2,,,,5.0,0.558,70.3,,,,,,,,,,,,,62.070282658517954,6.2,35.7,27.6,27.9,63.6,Si,0.134,131.0,2,2,2,2024,11,27,27.0
2024-11-27,T24_N2P1K1,,,,3.0,0.602,60.4,,,,,,,,,,,,,63.66182836771072,,,,,,,,,2,1,1,2024,11,27,24.0
2024-11-27,T24_N2P1K1,,,,2.0,0.255,60.2,,,,,,,,,,,,,63.66182836771072,,,,,,,,,2,1,1,2024,11,27,24.0
2024-11-27,T24_N2P1K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.37,28.0,27.2,27.7,63.8,Si,0.045,143.0,2,1,1,2024,11,27,24.0
2024-11-27,T4_N0P0K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,0,1,2024,11,27,4.0
2024-11-27,T4_N0P0K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,0,1,2024,11,27,4.0
2024-11-27,T4_N0P0K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.11,46.8,27.2,27.3,65.0,Si,0.058,143.0,0,0,1,2024,11,27,4.0
2024-11-27,T15_N1P1K1,,,,4.0,0.432,60.1,,,,,,,,,,,,,60.47873694932519,,,,,,,,,1,1,1,2024,11,27,15.0
2024-11-27,T15_N1P1K1,,,,2.0,0.223,60.0,,,,,,,,,,,,,57.29564553093965,,,,,,,,,1,1,1,2024,11,27,15.0
2024-11-27,T15_N1P1K1,,55.5,13.0,2.0,0.301,70.2,5.33,3400.0,190.0,53.0,300.0,7.99,6.74,9.0,13.0,5.0,31.0,0.08,65.25337407690348,6.33,41.8,27.6,26.8,68.4,Si,0.065,132.0,1,1,1,2024,11,27,15.0
2024-11-27,T9_N0P2K2,,,,2.0,0.273,60.1,,,,,,,,,,,,,66.84491978609626,6.29,39.5,27.6,26.6,66.9,Si,0.068,139.0,0,2,2,2024,11,27,9.0
2024-11-27,T9_N0P2K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,2,2,2024,11,27,9.0
2024-11-27,T9_N0P2K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,2,2,2024,11,27,9.0
2024-11-27,T13_N1P0K1,,,,2.0,0.436,70.4,,,,,,,,,,,,,73.21110262286733,6.17,25.1,27.2,27.2,66.2,Si,0.164,134.0,1,0,1,2024,11,27,13.0
2024-11-27,T13_N1P0K1,,,,1.0,0.155,70.1,,,,,,,,,,,,,65.25337407690348,,,,,,,,,1,0,1,2024,11,27,13.0
2024-11-27,T13_N1P0K1,,,,1.0,0.149,70.0,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,0,1,2024,11,27,13.0
2024-11-27,T22_N2P0K1,,,,1.0,0.074,50.7,,,,,,,,,,,,,50.92946269416858,6.15,24.0,27.2,27.5,65.8,Si,0.075,143.0,2,0,1,2024,11,27,22.0
2024-11-27,T22_N2P0K1,,,,6.0,0.932,70.7,,,,,,,,,,,,,71.61955691367456,,,,,,,,,2,0,1,2024,11,27,22.0
2024-11-27,T22_N2P0K1,,,,2.0,0.243,60.9,,,,,,,,,,,,,57.29564553093965,,,,,,,,,2,0,1,2024,11,27,22.0
2024-11-27,T10_N1P0K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.11,42.3,27.6,28.2,59.8,Si,0.093,162.0,1,0,0,2024,11,27,10.0
2024-11-27,T10_N1P0K0,,,,3.0,0.486,70.1,,,,,,,,,,,,,68.43646549528903,,,,,,,,,1,0,0,2024,11,27,10.0
2024-11-27,T10_N1P0K0,,,,3.0,0.355,50.8,,,,,,,,,,,,,60.47873694932519,,,,,,,,,1,0,0,2024,11,27,10.0
2024-11-27,T28_BIO-N0P0K0,,,,1.0,0.131,60.8,,,,,,,,,,,,,60.47873694932519,,,,,,,,,0,0,0,2024,11,27,28.0
2024-11-27,T28_BIO-N0P0K0,,,,2.0,0.242,60.5,,,,,,,,,,,,,63.66182836771072,,,,,,,,,0,0,0,2024,11,27,28.0
2024-11-27,T28_BIO-N0P0K0,,,,2.0,0.221,60.2,,,,,,,,,,,,,60.47873694932519,6.25,31.2,27.6,29.0,61.8,Si,0.129,154.0,0,0,0,2024,11,27,28.0
2024-11-27,T12_N1P2K0,,,,3.0,0.372,70.0,,,,,,,,,,,,,65.25337407690348,,,,,,,,,1,2,0,2024,11,27,12.0
2024-11-27,T12_N1P2K0,,,,1.0,0.06,50.5,,,,,,,,,,,,,50.92946269416858,,,,,,,,,1,2,0,2024,11,27,12.0
2024-11-27,T12_N1P2K0,,,,4.0,0.556,70.2,,,,,,,,,,,,,66.84491978609626,6.22,50.6,29.2,29.4,58.7,Si,0.106,154.0,1,2,0,2024,11,27,12.0
2024-11-27,T26_N2P2K1,,,,4.0,0.514,60.5,,,,,,,,,,,,,66.84491978609626,,,,,,,,,2,2,1,2024,11,27,26.0
2024-11-27,T26_N2P2K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,2,2,1,2024,11,27,26.0
2024-11-27,T26_N2P2K1,,,,2.0,0.132,50.6,,,,,,,,,,,,,55.70409982174688,6.28,41.9,28.0,29.9,59.7,Si,0.152,255.0,2,2,1,2024,11,27,26.0
2024-11-27,T16_N1P1K2,,,,3.0,0.328,60.2,,,,,,,,,,,,,65.25337407690348,,,,,,,,,1,1,2,2024,11,27,16.0
2024-11-27,T16_N1P1K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,1,1,2,2024,11,27,16.0
2024-11-27,T16_N1P1K2,,,,6.0,0.729,60.4,,,,,,,,,,,,,63.66182836771072,6.32,32.3,28.7,30.1,57.0,Si,0.117,424.0,1,1,2,2024,11,27,16.0
2024-11-27,T1_N0P0K0,,,,4.0,0.442,70.4,,,,,,,,,,,,,65.25337407690348,6.35,35.2,27.6,30.4,55.9,Si,0.212,279.0,0,0,0,2024,11,27,1.0
2024-11-27,T1_N0P0K0,,,,2.0,0.193,50.5,,,,,,,,,,,,,55.70409982174688,,,,,,,,,0,0,0,2024,11,27,1.0
2024-11-27,T1_N0P0K0,,,,1.0,0.109,50.8,,,,,,,,,,,,,60.47873694932519,,,,,,,,,0,0,0,2024,11,27,1.0
2024-11-27,T14_N1P0K2,,,,3.0,0.44,60.7,,,,,,,,,,,,,63.66182836771072,6.12,46.0,28.8,30.0,56.9,Si,0.076,280.0,1,0,2,2024,11,27,14.0
2024-11-27,T14_N1P0K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,1,0,2,2024,11,27,14.0
2024-11-27,T14_N1P0K2,,,,2.0,0.171,50.7,,,,,,,,,,,,,55.70409982174688,,,,,,,,,1,0,2,2024,11,27,14.0
2024-11-27,T7_N0P1K2,,,,1.0,0.033,60.8,,,,,,,,,,,,,62.070282658517954,6.21,26.6,27.6,29.7,57.8,Si,0.057,174.0,0,1,2,2024,11,27,7.0
2024-11-27,T7_N0P1K2,,,,1.0,0.088,50.8,,,,,,,,,,,,,57.29564553093965,,,,,,,,,0,1,2,2024,11,27,7.0
2024-11-27,T7_N0P1K2,,,,6.0,0.763,70.1,,,,,,,,,,,,,63.66182836771072,,,,,,,,,0,1,2,2024,11,27,7.0
2024-11-27,T3_N0P2K0,,,,1.0,0.105,60.7,,,,,,,,,,,,,50.92946269416858,6.16,33.6,27.6,28.6,58.4,Si,0.046,152.0,0,2,0,2024,11,27,3.0
2024-11-27,T3_N0P2K0,,,,1.0,0.081,50.7,,,,,,,,,,,,,52.52100840336134,,,,,,,,,0,2,0,2024,11,27,3.0
2024-11-27,T3_N0P2K0,,,,1.0,0.102,60.0,,,,,,,,,,,,,62.070282658517954,,,,,,,,,0,2,0,2024,11,27,3.0
2024-11-27,T23_N2P0K2,,,,3.0,0.287,60.3,,,,,,,,,,,,,58.88719124013242,,,,,,,,,2,0,2,2024,11,27,23.0
2024-11-27,T23_N2P0K2,,,,3.0,0.411,60.7,,,,,,,,,,,,,66.84491978609626,,,,,,,,,2,0,2,2024,11,27,23.0
2024-11-27,T23_N2P0K2,,,,2.0,0.314,70.2,,,,,,,,,,,,,65.25337407690348,6.31,40.4,28.8,29.9,60.4,Si,0.212,658.0,2,0,2,2024,11,27,23.0
2024-11-27,T21_N2P2K0,,,,3.0,0.381,60.3,,,,,,,,,,,,,65.25337407690348,,,,,,,,,2,2,0,2024,11,27,21.0
2024-11-27,T21_N2P2K0,,,,2.0,0.301,60.5,,,,,,,,,,,,,70.0280112044818,,,,,,,,,2,2,0,2024,11,27,21.0
2024-11-27,T21_N2P2K0,,63.9,9.0,1.0,0.14,60.7,5.2,3200.0,480.0,49.0,380.0,8.89,7.26,5.0,9.0,1.0,18.0,0.06,70.0280112044818,6.21,42.2,29.6,31.5,52.5,Si,0.067,803.0,2,2,0,2024,11,27,21.0
2024-11-27,T5_N0P0K2,,,,2.0,0.263,60.5,,,,,,,,,,,,,63.66182836771072,,,,,,,,,0,0,2,2024,11,27,5.0
2024-11-27,T5_N0P0K2,,,,4.0,0.538,60.8,,,,,,,,,,,,,65.25337407690348,,,,,,,,,0,0,2,2024,11,27,5.0
2024-11-27,T5_N0P0K2,,,,1.0,0.24,70.6,,,,,,,,,,,,,74.8026483320601,6.14,29.5,28.8,32.2,55.4,Si,0.079,673.0,0,0,2,2024,11,27,5.0
2024-11-27,T30_BIO N2P2K2,,,,4.0,0.34,60.4,,,,,,,,,,,,,58.88719124013242,,,,,,,,,2,2,2,2024,11,27,30.0
2024-11-27,T30_BIO N2P2K2,,,,1.0,0.084,60.0,,,,,,,,,,,,,65.25337407690348,,,,,,,,,2,2,2,2024,11,27,30.0
2024-11-27,T30_BIO N2P2K2,,,,2.0,0.175,60.0,,,,,,,,,,,,,54.11255411255412,6.21,47.5,26.8,31.4,49.1,Si,0.091,266.0,2,2,2,2024,11,27,30.0
2024-11-27,T20_N2P1K0,,,,3.0,0.472,60.8,,,,,,,,,,,,,65.25337407690348,6.16,43.9,27.2,30.8,54.2,Si,0.051,281.0,2,1,0,2024,11,27,20.0
2024-11-27,T20_N2P1K0,,,,2.0,0.273,60.6,,,,,,,,,,,,,63.66182836771072,,,,,,,,,2,1,0,2024,11,27,20.0
2024-11-27,T20_N2P1K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,2,1,0,2024,11,27,20.0
2024-11-27,T18_N1P2K2,,,,1.0,0.081,60.3,,,,,,,,,,,,,55.70409982174688,5.98,43.6,29.6,32.8,52.8,Si,0.127,678.0,1,2,2,2024,11,27,18.0
2024-11-27,T18_N1P2K2,,,,3.0,0.555,60.4,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,2,2,2024,11,27,18.0
2024-11-27,T18_N1P2K2,,,,3.0,0.36,60.6,,,,,,,,,,,,,66.84491978609626,,,,,,,,,1,2,2,2024,11,27,18.0
2024-11-27,T29_BIO N1P1K1,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,6.28,35.2,29.2,31.0,57.3,Si,0.181,789.0,1,1,1,2024,11,27,29.0
2024-11-27,T29_BIO N1P1K1,,,,2.0,0.411,70.7,,,,,,,,,,,,,70.0280112044818,,,,,,,,,1,1,1,2024,11,27,29.0
2024-11-27,T29_BIO N1P1K1,,,,2.0,0.408,70.2,,,,,,,,,,,,,87.53501400560224,,,,,,,,,1,1,1,2024,11,27,29.0
2024-11-27,T25_N2P1K2,,,,5.0,0.941,60.9,,,,,,,,,,,,,73.21110262286733,6.38,33.0,29.2,30.5,61.0,Si,0.205,728.0,2,1,2,2024,11,27,25.0
2024-11-27,T25_N2P1K2,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,2,1,2,2024,11,27,25.0
2024-11-27,T25_N2P1K2,,,,4.0,0.59,60.8,,,,,,,,,,,,,63.66182836771072,,,,,,,,,2,1,2,2024,11,27,25.0
2024-11-27,T19_N2P0K0,,,,10.0,0.789,60.5,,,,,,,,,,,,,60.47873694932519,,,,,,,,,2,0,0,2024,11,27,19.0
2024-11-27,T19_N2P0K0,,,,1.0,0.23,60.7,,,,,,,,,,,,,79.5772854596384,9.0,29.9,26.6,24.3,77.2,Si,0.269,394.0,2,0,0,2024,11,27,19.0
2024-11-27,T19_N2P0K0,,,,6.0,0.656,60.5,,,,,,,,,,,,,62.070282658517954,6.06,37.7,28.4,29.4,62.0,Si,0.232,706.0,2,0,0,2024,11,27,19.0
2024-11-27,T2_N0P1K0,,,,3.0,0.386,70.2,,,,,,,,,,,,,60.47873694932519,,,,,,,,,0,1,0,2024,11,27,2.0
2024-11-27,T2_N0P1K0,,,,2.0,0.224,60.3,,,,,,,,,,,,,60.47873694932519,,,,,,,,,0,1,0,2024,11,27,2.0
2024-11-27,T2_N0P1K0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0,1,0,2024,11,27,2.0
2024-11-27,T6_N0P1K1,,,,2.0,0.397,60.9,,,,,,,,,,,,,73.21110262286733,,,,,,,,,0,1,1,2024,11,27,6.0
2024-11-27,T6_N0P1K1,,,,4.0,0.534,60.9,,,,,,,,,,,,,65.25337407690348,,,,,,,,,0,1,1,2024,11,27,6.0
2024-11-27,T6_N0P1K1,,,,2.0,0.309,70.0,,,,,,,,,,,,,66.84491978609626,6.16,39.5,26.0,28.3,62.3,Si,0.152,611.0,0,1,1,2024,11,27,6.0
2024-11-27,T17_N1P2K1,,,,2.0,0.297,70.8,,,,,,,,,,,,,65.25337407690348,,,,,,,,,1,2,1,2024,11,27,17.0
